rmse,nse,rmse_top10,rmse_bot10,rmse_logged,mean_bias,mean_bias_top10,mean_bias_bot10,nse_top10,nse_bot10,nse_logged,kge,variable,partition,nstates,rep_id,nepochs,model_id
1.158815,0.779787,0.894151,1.909361,0.181105,0.240669,-0.527378,1.23561,-0.827973,-1.741726,0.777199,0.878682,do_min,train,10,6,100,1a_multitask_do_gpp_er
1.017001,0.828925,0.89607,1.393682,0.130482,0.214256,-0.483698,0.775242,-1.165194,0.020171,0.857846,0.908813,do_mean,train,10,6,100,1a_multitask_do_gpp_er
1.312124,0.764556,2.114743,1.306073,0.136582,0.133802,-1.490302,0.556077,-4.142539,0.29156,0.832935,0.846877,do_max,train,10,6,100,1a_multitask_do_gpp_er
1.862885,0.402891,4.505032,1.469381,0.600642,-0.393667,-3.917277,0.87674,-2.207818,-25.895324,0.37356,0.482749,GPP,train,10,6,100,1a_multitask_do_gpp_er
1.792991,0.257925,2.033325,3.933903,NA,0.159103,-1.623041,3.404621,-26.145647,-3.623756,NA,0.368811,ER,train,10,6,100,1a_multitask_do_gpp_er
8.426706,-3.729103,15.907688,2.909314,3.292391,-7.506366,-15.702087,-2.706942,-39.911236,-7.004033,-26.19729,-0.57332,K600,train,10,6,100,1a_multitask_do_gpp_er
0.936141,-4.753159,1.832014,0.406071,2.015144,-0.807182,-1.710593,-0.383374,-10.051652,-154.513501,-21.126909,-0.665329,depth,train,10,6,100,1a_multitask_do_gpp_er
17.287961,-7.377622,24.903458,6.162219,6.852834,-16.24462,-24.876672,-6.017993,-487.206848,-20.734488,-3905.841516,-0.497164,temp.water,train,10,6,100,1a_multitask_do_gpp_er
1.305489,0.732877,1.861487,1.365505,0.170725,-0.391412,-1.711817,0.392644,-5.642739,-2.055461,0.651961,0.869106,do_min,val,10,6,100,1a_multitask_do_gpp_er
1.288802,0.702058,1.852681,1.226347,0.145915,-0.389458,-1.6414,0.26653,-5.616777,-2.033503,0.626884,0.858682,do_mean,val,10,6,100,1a_multitask_do_gpp_er
1.654733,0.533048,2.998075,1.300888,0.15655,-0.332586,-2.424532,0.739463,-6.496639,-2.887096,0.496052,0.729631,do_max,val,10,6,100,1a_multitask_do_gpp_er
2.631526,0.159682,6.524291,2.254558,0.933556,-0.277802,-5.509367,2.008455,-3.852351,-145.699513,0.11646,0.246804,GPP,val,10,6,100,1a_multitask_do_gpp_er
3.618451,-0.263381,1.830959,9.120445,NA,1.504312,-1.601493,8.429673,-21.401009,-7.599202,NA,-0.11219,ER,val,10,6,100,1a_multitask_do_gpp_er
5.854055,-1.991835,12.543162,1.555234,3.039486,-4.825129,-12.356602,-1.481205,-34.557895,-10.772833,-23.99746,-0.516212,K600,val,10,6,100,1a_multitask_do_gpp_er
1.55866,-2.535129,3.196835,0.423314,2.384815,-1.29543,-3.040661,-0.383876,-11.650847,-132.411103,-10.172765,-0.616191,depth,val,10,6,100,1a_multitask_do_gpp_er
18.962849,-5.930395,27.586869,4.611681,5.62235,-17.543499,-27.55718,-4.350065,-532.550765,-8.110377,-1391.988747,-0.703775,temp.water,val,10,6,100,1a_multitask_do_gpp_er
1.14648,0.786234,2.098141,0.792915,0.130976,-0.648515,-2.030743,-0.010141,-14.215531,-2.687993,0.733539,0.879273,do_min,val_times,10,6,100,1a_multitask_do_gpp_er
1.206822,0.741539,2.400998,0.838406,0.12095,-0.616794,-2.131829,-0.201683,-13.05284,-4.448526,0.700583,0.862585,do_mean,val_times,10,6,100,1a_multitask_do_gpp_er
1.6086,0.559754,3.431408,0.79099,0.137079,-0.643145,-2.81827,0.295618,-6.733085,-3.135305,0.547482,0.736276,do_max,val_times,10,6,100,1a_multitask_do_gpp_er
2.607297,0.218482,6.505802,2.3416960000000002,0.800598,-0.154585,-5.20076,1.945357,-2.828366,-104.37602,0.139539,0.313067,GPP,val_times,10,6,100,1a_multitask_do_gpp_er
2.738777,0.077049,1.925882,7.228034,NA,0.46563,-1.639253,5.965352,-22.15853,-3.336412,NA,0.135248,ER,val_times,10,6,100,1a_multitask_do_gpp_er
7.27487,-3.075201,13.75504,1.97769,3.065037,-6.346822,-13.609855,-1.88452,-51.058714,-10.933745,-25.128082,-0.556847,K600,val_times,10,6,100,1a_multitask_do_gpp_er
1.089292,-2.530866,2.300316,0.374185,1.939361,-0.892591,-2.219083,-0.342226,-15.820078,-140.161434,-8.484179,-0.538054,depth,val_times,10,6,100,1a_multitask_do_gpp_er
18.273819,-5.504799,26.45584,3.832867,5.70632,-16.825178,-26.428416,-3.542404,-545.371473,-5.909994,-1414.51576,-0.600909,temp.water,val_times,10,6,100,1a_multitask_do_gpp_er
1.062989,0.814702,1.114198,1.777817,0.169642,-0.056444,-0.849708,1.122184,-1.838399,-1.376963,0.804511,0.852352,do_min,train,10,7,100,1a_multitask_do_gpp_er
0.975497,0.842603,1.155134,1.318432,0.128898,-0.096814,-0.861556,0.773518,-2.598133,0.123124,0.861276,0.868626,do_mean,train,10,7,100,1a_multitask_do_gpp_er
1.314238,0.763797,2.42092,1.338466,0.14566,-0.178036,-1.916941,0.665087,-5.73943,0.255984,0.809991,0.795226,do_max,train,10,7,100,1a_multitask_do_gpp_er
1.759871,0.467103,4.176779,1.476916,0.579268,-0.296796,-3.508418,0.824615,-1.757382,-26.171861,0.401147,0.521115,GPP,train,10,7,100,1a_multitask_do_gpp_er
1.793504,0.2575,2.438835,3.726737,NA,-0.102369,-2.109362,3.285682,-38.05271,-3.149589,NA,0.288956,ER,train,10,7,100,1a_multitask_do_gpp_er
8.15291,-3.426784,15.636183,2.539591,2.904781,-7.184144,-15.430179,-2.311801,-38.526643,-5.098956,-18.001079,-0.592036,K600,train,10,7,100,1a_multitask_do_gpp_er
0.725531,-2.455698,0.76899,0.968261,0.802471,0.551744,-0.28078,0.950296,-0.947201,-883.195007,-2.454147,-0.280931,depth,train,10,7,100,1a_multitask_do_gpp_er
17.960162,-8.041775,25.492635,6.797618,NA,-16.950867,-25.469041,-6.665133,-510.580515,-25.447747,NA,-0.617134,temp.water,train,10,7,100,1a_multitask_do_gpp_er
1.255966,0.752758,2.042026,1.121884,0.163255,-0.692335,-1.916012,0.389658,-6.993741,-1.06246,0.681751,0.846132,do_min,val,10,7,100,1a_multitask_do_gpp_er
1.324641,0.685257,1.989913,1.113991,0.15387,-0.681081,-1.791379,0.024837,-6.633319,-1.503118,0.585092,0.856265,do_mean,val,10,7,100,1a_multitask_do_gpp_er
1.795606,0.450158,3.111383,1.380513,0.180498,-0.654087,-2.536123,0.041556,-7.074,-3.377501,0.330078,0.739241,do_max,val,10,7,100,1a_multitask_do_gpp_er
2.484111,0.251192,6.014947,2.355219,0.894409,-0.244316,-4.945233,1.811757,-3.12429,-159.091607,0.179649,0.346402,GPP,val,10,7,100,1a_multitask_do_gpp_er
3.443654,-0.144268,2.395888,8.433677,NA,1.161433,-2.086122,7.685992,-37.356896,-6.352923,NA,-0.056881,ER,val,10,7,100,1a_multitask_do_gpp_er
5.666085,-1.802788,12.375431,1.3267,2.661361,-4.582238,-12.186849,-1.232554,-33.613275,-7.567124,-16.519981,-0.500966,K600,val,10,7,100,1a_multitask_do_gpp_er
0.882974,-0.134482,1.941256,0.941345,0.7493,0.020523,-1.652364,0.927253,-3.664927,-658.727675,-0.373428,-0.036369,depth,val,10,7,100,1a_multitask_do_gpp_er
19.403616,-6.256315,27.482165,5.10285,NA,-18.06926,-27.456567,-4.872236,-528.508351,-10.154329,NA,-0.50191,temp.water,val,10,7,100,1a_multitask_do_gpp_er
1.26676,0.739028,2.318019,0.871031,0.143076,-0.918497,-2.253295,-0.06763,-17.571699,-3.450458,0.68203,0.819713,do_min,val_times,10,7,100,1a_multitask_do_gpp_er
1.382168,0.660976,2.619149,1.255496,0.143935,-0.912307,-2.368035,-0.535868,-15.722491,-11.218009,0.575968,0.821616,do_mean,val_times,10,7,100,1a_multitask_do_gpp_er
1.812285,0.441205,3.685004,1.448558,0.166821,-0.984666,-3.13097,-0.569432,-7.918341,-12.868745,0.329817,0.733661,do_max,val_times,10,7,100,1a_multitask_do_gpp_er
2.451205,0.309256,6.025725,2.336868,0.757007,-0.112798,-4.673726,1.763344,-2.284206,-103.941976,0.226822,0.395117,GPP,val_times,10,7,100,1a_multitask_do_gpp_er
2.793681,0.039673,2.543762,7.037498,NA,0.214462,-2.226352,5.755897,-39.402161,-3.110804,NA,0.049879,ER,val_times,10,7,100,1a_multitask_do_gpp_er
7.080768,-2.86064,13.617704,1.776662,2.826375,-6.117057,-13.477113,-1.678236,-50.024346,-8.63097,-21.555826,-0.543747,K600,val_times,10,7,100,1a_multitask_do_gpp_er
0.757234,-0.706291,1.170797,0.946688,0.82286,0.39308,-0.961844,0.938974,-3.357285,-902.560752,-1.136564,-0.15046,depth,val_times,10,7,100,1a_multitask_do_gpp_er
18.836397,-5.911478,26.561651,4.355906,NA,-17.448882,-26.541041,-4.097589,-549.750667,-7.924565,NA,-0.581973,temp.water,val_times,10,7,100,1a_multitask_do_gpp_er
1.061849,0.815099,1.177075,1.883496,0.172744,-0.087467,-0.918563,1.295382,-2.167791,-1.66795,0.797296,0.827931,do_min,train,10,8,100,1a_multitask_do_gpp_er
0.946803,0.851726,1.153134,1.387556,0.124547,-0.066817,-0.859642,0.906939,-2.585686,0.028766,0.870483,0.86164,do_mean,train,10,8,100,1a_multitask_do_gpp_er
1.254455,0.784797,2.291777,1.221303,0.131868,-0.096,-1.763534,0.703852,-5.039585,0.380537,0.844269,0.81376,do_max,train,10,8,100,1a_multitask_do_gpp_er
1.748493,0.473972,3.597298,1.848231,0.583542,0.25186,-2.812804,1.299101,-1.045346,-41.552049,0.402471,0.540949,GPP,train,10,8,100,1a_multitask_do_gpp_er
1.808518,0.245017,2.659095,3.495854,NA,-0.313653,-2.358238,3.01691,-45.42522,-2.651356,NA,0.291174,ER,train,10,8,100,1a_multitask_do_gpp_er
7.291977,-2.541226,14.521265,1.688787,1.672029,-6.215175,-14.314446,-1.271565,-33.090815,-1.69698,-5.292676,-0.420826,K600,train,10,8,100,1a_multitask_do_gpp_er
0.664227,-1.896385,1.619068,0.156966,1.212211,-0.425913,-1.462738,0.101699,-7.631768,-22.23674,-8.661556,-0.662314,depth,train,10,8,100,1a_multitask_do_gpp_er
17.438724,-7.524376,25.025791,6.426132,6.946751,-16.411487,-24.998925,-6.294376,-492.015036,-22.636026,-Inf,-0.501985,temp.water,train,10,8,100,1a_multitask_do_gpp_er
1.172052,0.784692,2.104685,1.403242,0.148488,-0.500202,-1.961949,0.926456,-7.491836,-2.226673,0.736722,0.790649,do_min,val,10,8,100,1a_multitask_do_gpp_er
1.195406,0.743676,2.014551,1.216513,0.132282,-0.489937,-1.812495,0.690933,-6.823514,-1.985047,0.69335,0.81438,do_mean,val,10,8,100,1a_multitask_do_gpp_er
1.661494,0.529225,3.126378,1.403443,0.159406,-0.479373,-2.546787,0.921045,-7.15201,-3.524126,0.477498,0.702798,do_max,val,10,8,100,1a_multitask_do_gpp_er
2.510479,0.235211,5.64892,2.704154,0.946645,0.220245,-4.534689,2.326878,-2.637613,-210.041943,0.090341,0.327816,GPP,val,10,8,100,1a_multitask_do_gpp_er
3.300668,-0.051217,2.548926,7.998784,NA,0.9652,-2.211747,7.297394,-42.413538,-5.614149,NA,-0.001773,ER,val,10,8,100,1a_multitask_do_gpp_er
4.992309,-1.175841,11.319744,0.6054,1.463658,-3.810224,-11.137008,-0.171479,-27.959776,-0.783916,-3.947844,-0.290132,K600,val,10,8,100,1a_multitask_do_gpp_er
1.465262,-2.124158,3.199734,0.139354,1.775357,-1.087122,-3.022963,0.088711,-11.6738,-13.457863,-6.563875,-0.727743,depth,val,10,8,100,1a_multitask_do_gpp_er
19.338284,-6.207533,27.908079,5.047906,NA,-17.966449,-27.882179,-4.797967,-545.047972,-9.915417,NA,-0.630271,temp.water,val,10,8,100,1a_multitask_do_gpp_er
1.196368,0.767226,2.328366,0.797277,0.123891,-0.823083,-2.257357,0.1743,-17.737874,-2.72868,0.761587,0.780683,do_min,val_times,10,8,100,1a_multitask_do_gpp_er
1.243811,0.725452,2.501123,0.864746,0.118501,-0.759454,-2.282572,0.029222,-14.249326,-4.796242,0.712583,0.785546,do_mean,val_times,10,8,100,1a_multitask_do_gpp_er
1.649425,0.537124,3.458179,0.84486000000000006,0.140209,-0.765489,-2.930061,0.394415,-6.854217,-3.717749,0.526587,0.701247,do_max,val_times,10,8,100,1a_multitask_do_gpp_er
2.49162,0.286291,5.628913,2.749103,0.788461,0.326049,-4.20293,2.258264,-1.865899,-144.232162,0.16543,0.376453,GPP,val_times,10,8,100,1a_multitask_do_gpp_er
2.704462,0.100032,2.637273,6.611295,NA,0.078927,-2.266484,5.436784,-42.427174,-2.627967,NA,0.105293,ER,val_times,10,8,100,1a_multitask_do_gpp_er
6.270773,-2.027895,12.482075,1.077491,1.590908,-5.239758,-12.346929,-0.800253,-41.868989,-2.54232,-5.874164,-0.304007,K600,val_times,10,8,100,1a_multitask_do_gpp_er
0.943515,-1.649052,2.236086,0.151729,1.163801,-0.60579,-2.140032,0.127216,-14.89389,-22.210279,-4.404287,-0.688803,depth,val_times,10,8,100,1a_multitask_do_gpp_er
18.548137,-5.701559,26.808804,4.207163,NA,-17.13776,-26.780551,-3.936662,-560.047711,-7.325471,NA,-0.582929,temp.water,val_times,10,8,100,1a_multitask_do_gpp_er
1.054269,0.817729,1.020824,1.918414,0.172548,0.066754,-0.667619,1.349604,-1.382593,-1.767787,0.797755,0.845284,do_min,train,10,9,100,1a_multitask_do_gpp_er
0.960975,0.847254,1.109686,1.419531,0.12583,-0.008806,-0.752524,0.941417,-2.320573,-0.016513,0.8678,0.868543,do_mean,train,10,9,100,1a_multitask_do_gpp_er
1.273914,0.778069,2.376633,1.264998,0.132676,-0.124944,-1.867872,0.77877,-5.495111,0.33542,0.842355,0.804429,do_max,train,10,9,100,1a_multitask_do_gpp_er
2.274868,0.109582,5.858891,1.165931,0.704084,-0.949935,-4.984582,0.454105,-4.425563,-15.933775,0.120109,0.3314,GPP,train,10,9,100,1a_multitask_do_gpp_er
1.859487,0.201862,2.142083,4.151332,NA,0.163054,-1.766411,3.623172,-29.127208,-4.148996,NA,0.306189,ER,train,10,9,100,1a_multitask_do_gpp_er
8.680483,-4.018233,16.227349,2.982357,4.496455,-7.745743,-16.030491,-2.768701,-41.571958,-7.410988,-30.649138,-0.808419,K600,train,10,9,100,1a_multitask_do_gpp_er
1.190937,-8.311104,1.954063,0.998526,1.996399,-1.084814,-1.815596,-0.972372,-11.573218,-939.33404,-25.562742,-0.684515,depth,train,10,9,100,1a_multitask_do_gpp_er
18.234572,-8.320181,26.071467,6.556492,NA,-17.142543,-26.047181,-6.418678,-534.075995,-23.604711000000002,NA,-1.366602,temp.water,train,10,9,100,1a_multitask_do_gpp_er
1.233088,0.761683,2.039248,1.350837,0.157414,-0.560275,-1.855695,0.939133,-6.972002,-1.990168,0.704118,0.824221,do_min,val,10,9,100,1a_multitask_do_gpp_er
1.189893,0.746034,2.001933,1.176044,0.129662,-0.494873,-1.753264,0.812055,-6.725814,-1.789748,0.705377,0.834251,do_mean,val,10,9,100,1a_multitask_do_gpp_er
1.567214,0.581137,3.09704,1.426101,0.145645,-0.381715,-2.521701,1.068569,-6.999728,-3.671387,0.563817,0.719775,do_max,val,10,9,100,1a_multitask_do_gpp_er
2.872685,-0.001393,6.908889,2.645834,1.051789,-0.728072,-5.933044,1.725736,-4.441292,-201.037043,-0.185067,0.214509,GPP,val,10,9,100,1a_multitask_do_gpp_er
3.134929,0.051704,2.596475,7.805527,NA,0.894268,-2.194106,7.125694,-44.048352,-5.298404,NA,0.067009,ER,val,10,9,100,1a_multitask_do_gpp_er
6.098593,-2.247009,12.979454,1.863439,3.677936,-5.04749,-12.804095,-1.764129,-37.074559,-15.901294,-44.61896,-0.740432,K600,val,10,9,100,1a_multitask_do_gpp_er
1.823898,-3.840647,3.292054,0.963083,2.087954,-1.579271,-3.053168,-0.935545,-12.415691,-689.548895,-11.68468,-0.547371,depth,val,10,9,100,1a_multitask_do_gpp_er
19.91905,-6.646946,28.43923,4.939877,NA,-18.469389,-28.41494,-4.700582,-566.030717,-9.453219,NA,-1.291175,temp.water,val,10,9,100,1a_multitask_do_gpp_er
1.228396,0.754596,2.640818,0.758251,0.127579,-0.773806,-2.545587,0.333142,-23.104305,-2.372587,0.747182,0.792887,do_min,val_times,10,9,100,1a_multitask_do_gpp_er
1.278618,0.709871,2.830757,0.665442,0.118389,-0.762021,-2.589337,0.2008,-18.533752,-2.43234,0.71313,0.780678,do_mean,val_times,10,9,100,1a_multitask_do_gpp_er
1.650193,0.536693,3.763008,0.709546,0.134542,-0.798018,-3.243051,0.401466,-8.299902,-2.327563,0.564079,0.682028,do_max,val_times,10,9,100,1a_multitask_do_gpp_er
2.866197,0.05557,7.334713,2.200106,0.879384,-0.806132,-6.223612,1.292355,-3.866067,-92.018245,-0.03499,0.214674,GPP,val_times,10,9,100,1a_multitask_do_gpp_er
2.476705,0.245231,2.169833,6.437134,NA,0.334489,-1.767947,5.333274,-28.397069,-2.439342,NA,0.225288,ER,val_times,10,9,100,1a_multitask_do_gpp_er
7.579646,-3.42381,14.199478,2.220993,4.265729,-6.6380420000000004,-14.065569,-2.121898,-54.477189,-14.050639,-55.432503,-0.804897,K600,val_times,10,9,100,1a_multitask_do_gpp_er
1.368711,-4.574623,2.468414,0.993681,1.938549,-1.19804,-2.309147,-0.975708,-18.368189,-994.4912,-11.52968,-0.603899,depth,val_times,10,9,100,1a_multitask_do_gpp_er
19.230814,-6.203948,27.445736,4.184012,NA,-17.741506,-27.425119,-3.915747,-587.023491,-7.234096,NA,-1.336501,temp.water,val_times,10,9,100,1a_multitask_do_gpp_er
1.084229,0.807223,1.031074,1.892959,0.174474,-0.026907,-0.71792,1.254223,-1.43068,-1.694826,0.793215,0.855679,do_min,train,10,0,100,2_multitask_dense
0.96001,0.847561,1.106449,1.400981,0.125196,-0.110432,-0.837427,0.805725,-2.301226,0.009881,0.869131,0.885884,do_mean,train,10,0,100,2_multitask_dense
1.314019,0.763876,2.46869,1.368963,0.136637,-0.270722,-1.923632,0.722257,-6.008023,0.221692,0.832802,0.805267,do_max,train,10,0,100,2_multitask_dense
1.791624,0.4477,4.335361,1.385009,0.562551,-0.601957,-3.714711,1.048836,-1.970738,-22.895342,0.450495,0.475736,GPP,train,10,0,100,2_multitask_dense
1.79935,0.252652,2.266813,4.085191,NA,0.165278,-2.084237,3.643044,-32.73787,-3.986231,NA,0.238356,ER,train,10,0,100,2_multitask_dense
3.782001,0.04741,8.741638,4.544276,0.659889,-0.383548,-8.398571,4.442357,-11.354184,-18.527975,0.019857,-0.106605,K600,train,10,0,100,2_multitask_dense
0.352849,0.182664,0.932462,0.236724,0.378346,-0.041373,-0.766223,0.218628,-1.863069,-51.850286,0.23218,0.152673,depth,train,10,0,100,2_multitask_dense
1.151784,0.962814,1.358073,1.28171,0.111591,0.081762,-1.000056,0.777891,-0.451881,0.059726,0.942412,0.980182,temp.water,train,10,0,100,2_multitask_dense
1.401265,0.692244,1.775253,1.080153,0.19086,-0.899429,-1.640922,0.212998,-5.041544,-0.911879,0.565026,0.860918,do_min,val,10,0,100,2_multitask_dense
1.378398,0.659193,1.931365,0.959743,0.161119,-0.877716,-1.746864,0.132041,-6.190742,-0.857922,0.545077,0.861001,do_mean,val,10,0,100,2_multitask_dense
1.723251,0.493577,3.237932,1.096455,0.166258,-0.820718,-2.634581,0.559474,-7.744143,-1.761385,0.431612,0.744822,do_max,val,10,0,100,2_multitask_dense
2.532393,0.221801,6.039432,2.384421,0.914118,-0.311043,-4.939661,1.951047,-3.157936,-163.086069,0.152869,0.340047,GPP,val,10,0,100,2_multitask_dense
3.492085,-0.17668,2.280318,8.635034,NA,1.308091,-2.083454,7.945239,-33.745723,-6.708221,NA,-0.125311,ER,val,10,0,100,2_multitask_dense
3.583537,-0.121109,5.418738,5.752857,0.8082,1.81532,-5.028403,5.656807,-5.636182,-160.08553,-0.508602,0.009704,K600,val,10,0,100,2_multitask_dense
1.349403,-1.649633,2.872567,0.25278,1.448274,-0.890601,-2.724612,0.235691,-9.214555,-46.572102,-3.409948,-0.550278,depth,val,10,0,100,2_multitask_dense
3.301677,0.789903,7.420931,2.236471,0.310869,-1.444601,-7.258445,1.748263,-37.608928,-1.142615,0.777598,0.757943,temp.water,val,10,0,100,2_multitask_dense
1.292896,0.728148,2.013015,0.987306,0.160569,-0.988254,-1.942164,-0.299594,-13.005919,-4.717954,0.599524,0.867914,do_min,val_times,10,0,100,2_multitask_dense
1.356179,0.673605,2.488231,0.988302,0.142618,-0.999661,-2.253786,-0.52993,-14.09252,-6.570926,0.583695,0.857479,do_mean,val_times,10,0,100,2_multitask_dense
1.723788,0.494447,3.515422,0.658892,0.150167,-1.064993,-2.950077,-0.079087,-7.11639,-1.869417,0.456947,0.762065,do_max,val_times,10,0,100,2_multitask_dense
2.5312770000000002,0.26339,6.14812,2.518996,0.784207,-0.304978,-4.71966,2.011245,-2.418979,-120.937093,0.174412,0.380094,GPP,val_times,10,0,100,2_multitask_dense
2.777276,0.050919,2.40549,7.127743,NA,0.436809,-2.191988,5.954337,-35.129224,-3.216909,NA,0.038447,ER,val_times,10,0,100,2_multitask_dense
3.358869,0.13127,6.458953,4.949154,0.614507,0.589072,-6.179399,4.775107,-10.478733,-73.734711,-0.025615,0.050643,K600,val_times,10,0,100,2_multitask_dense
0.84226,-1.110982,2.069929,0.248066,0.841947,-0.333418,-1.96838,0.235213,-12.619594,-61.040637,-1.586487,-0.501767,depth,val_times,10,0,100,2_multitask_dense
2.505836,0.877685,6.045483,2.650102,0.364484,-0.53869,-5.450177,2.393026,-27.530341,-2.303355,0.757086,0.848415,temp.water,val_times,10,0,100,2_multitask_dense
1.184142,0.770056,0.882082,2.229824,0.199636,0.406851,-0.360861,1.828926,-0.778961,-2.73929,0.729271,0.833251,do_min,train,10,1,100,2_multitask_dense
1.103515,0.79858,0.801913,1.889655,0.15816,0.53267,-0.206861,1.585574,-0.734071,-0.801308,0.791142,0.85747,do_mean,train,10,1,100,2_multitask_dense
1.425974,0.721926,1.953774,1.83177,0.163988,0.579894,-1.262427,1.529888,-3.389458,-0.393509,0.759165,0.783817,do_max,train,10,1,100,2_multitask_dense
2.321881,0.072399,6.001507,2.16806,0.705474,-0.291815,-5.295112,1.999501,-4.692914,-57.553172000000004,0.135809,0.072851,GPP,train,10,1,100,2_multitask_dense
2.141202,-0.058295,2.680377,4.671729,NA,-1.2e-4,-2.470846,4.132476,-46.171323,-5.520831,NA,0.062330000000000003,ER,train,10,1,100,2_multitask_dense
2.405485,0.614639,5.572842,3.151983,0.52413,-0.189224,-5.028015,2.762802,-4.020904,-8.394975,0.381661,0.541249,K600,train,10,1,100,2_multitask_dense
0.317406,0.338615,0.844454,0.125134,0.335658,-0.092776,-0.662437,0.097537,-1.348123,-13.767796,0.395667,0.416018,depth,train,10,1,100,2_multitask_dense
1.095984,0.96633,1.327078,1.347892,0.110515,-0.124203,-0.784859,0.453831,-0.386364,-0.039886,0.943517,0.981121,temp.water,train,10,1,100,2_multitask_dense
1.148316,0.793325,1.698998,1.414438,0.153581,-0.424871,-1.495072,0.883681,-4.533671,-2.27837,0.718349,0.861858,do_min,val,10,1,100,2_multitask_dense
1.099455,0.783173,1.539665,1.229985,0.124659,-0.242138,-1.244719,0.739301,-3.569806,-2.051529,0.727674,0.878589,do_mean,val,10,1,100,2_multitask_dense
1.57025,0.579512,2.842003,1.337321,0.148963,-0.155787,-2.132923,0.969413,-5.736446,-3.10787,0.543713,0.748761,do_max,val,10,1,100,2_multitask_dense
2.815241,0.038255,6.328291,3.674856,1.081807,0.438392,-5.519742,3.547725,-3.565186,-388.750471,-0.18644,-0.006341,GPP,val,10,1,100,2_multitask_dense
3.227497,-0.005126,2.814526,8.102547,NA,0.796169,-2.690515,7.479964,-51.932353,-5.786865,NA,-0.084342,ER,val,10,1,100,2_multitask_dense
2.430127,0.484437,3.04389,4.245549,0.640503,1.123376,-2.31093,4.069554,-1.094015,-86.731838,0.052502,0.531631,K600,val,10,1,100,2_multitask_dense
0.907328,-0.197928,2.297589,0.114763,0.696072,-0.522388,-2.130489,0.075184,-5.534675,-8.805543,-0.185231,0.028723,depth,val,10,1,100,2_multitask_dense
3.209552,0.801464,7.809406,2.374095,0.323467,-1.226212,-7.542748,0.745208,-41.756975,-1.414427,0.759207,0.811171,temp.water,val,10,1,100,2_multitask_dense
1.243669,0.748455,2.448637,0.968501,0.136524,-0.611719,-2.307403,0.358286,-19.723671,-4.502213,0.710484,0.826768,do_min,val_times,10,1,100,2_multitask_dense
1.161111,0.760747,2.36134,0.948124,0.114729,-0.384936,-2.080538,0.289325,-12.592445,-5.967866,0.730591,0.836224,do_mean,val_times,10,1,100,2_multitask_dense
1.519917,0.606958,3.185933,1.055243,0.131702,-0.326447,-2.55621,0.713898,-5.666246,-6.35988,0.58229,0.732019,do_max,val_times,10,1,100,2_multitask_dense
2.7855,0.108001,6.967314,3.20274,0.873804,-3.75e-4,-6.07326,3.006682,-3.390788,-196.117044,-0.025015,0.058526,GPP,val_times,10,1,100,2_multitask_dense
2.604071,0.165606,2.490736,6.699925,NA,0.234126,-2.366809,5.7228579999999996,-37.735307,-2.725891,NA,0.108782,ER,val_times,10,1,100,2_multitask_dense
2.188,0.631368,3.773435,3.640696,0.467518,0.413789,-3.260209,3.263525,-2.917811,-39.441681,0.406356,0.612405,K600,val_times,10,1,100,2_multitask_dense
0.536222,0.144377,1.494555,0.128988,0.458157,-0.186954,-1.364946,0.105521,-6.100304,-15.77433,0.337641,0.203099,depth,val_times,10,1,100,2_multitask_dense
2.405834,0.887253,6.22557,2.68967,0.352777,-0.536155,-5.612642,1.845058,-29.255415,-2.402736,0.77244,0.860743,temp.water,val_times,10,1,100,2_multitask_dense
1.105425,0.799611,0.909778,1.923597,0.179179,0.187114,-0.478025,1.22535,-0.892427,-1.782762,0.781912,0.876749,do_min,train,10,2,100,2_multitask_dense
0.971565,0.843869,1.024216,1.312746,0.127976,-0.086624,-0.626822,0.59585,-1.828754,0.13067,0.863253,0.909356,do_mean,train,10,2,100,2_multitask_dense
1.357134,0.748126,2.486824,1.149556,0.139884,-0.384321,-1.908543,0.342436,-6.111354,0.451182,0.82476,0.832762,do_max,train,10,2,100,2_multitask_dense
2.066177,0.265459,5.07664,1.764423,0.660438,-0.484008,-4.463294,1.236045,-3.07349,-37.780492,0.241441,0.337045,GPP,train,10,2,100,2_multitask_dense
1.879167,0.184878,2.280479,3.935454,NA,0.096866,-1.838482,3.287442,-33.14589,-3.627403,NA,0.360939,ER,train,10,2,100,2_multitask_dense
2.550545,0.56676,6.252142,2.535809,0.500279,-0.547389,-5.701488,2.232362,-5.31955,-5.080803,0.436657,0.51016,K600,train,10,2,100,2_multitask_dense
0.370059,0.100987,0.631913,0.104236,0.438072,0.083283,-0.188945,-0.008804,-0.314873,-9.246987,-0.029371,0.59271,depth,train,10,2,100,2_multitask_dense
1.072034,0.967786,1.110882,1.186009,0.100284,0.249135,-0.730213,0.51585,0.02855,0.194897,0.953491,0.978112,temp.water,train,10,2,100,2_multitask_dense
1.053235,0.826133,1.119581,1.267666,0.150559,-0.438049,-0.909181,0.526852,-1.402914,-1.633296,0.729325,0.910624,do_min,val,10,2,100,2_multitask_dense
